SERVER,BTOP_CHAMP_ID,BJGL_CHAMP_ID,BMID_CHAMP_ID,BBOT_CHAMP_ID,BSUP_CHAMP_ID,BBAN1,BBAN2,BBAN3,BBAN4,BBAN5,RTOP_CHAMP_ID,RJGL_CHAMP_ID,RMID_CHAMP_ID,RBOT_CHAMP_ID,RSUP_CHAMP_ID,RBAN1,RBAN2,RBAN3,RBAN4,RBAN5,FIRST_BLOOD,FIRST_DRAG,FIRST_HERALD,FIRST_TOWER,WINNER
NORTH AMERICA,114,121,134,16,74,11,38,887,555,41,166,30,234,15,350,266,119,200,555,84,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,74,62,777,18,412,104,163,555,268,429,516,238,246,15,57,28,235,114,119,84,RED,RED,RED,RED,RED
NORTH AMERICA,8,104,103,895,16,246,117,350,200,84,92,107,166,147,37,119,238,58,39,429,RED,BLUE,BLUE,BLUE,RED
NORTH AMERICA,150,104,85,119,117,200,23,62,64,166,6,203,127,236,267,114,121,107,268,15,BLUE,BLUE,RED,RED,RED
NORTH AMERICA,104,102,166,51,37,268,234,200,246,555,78,76,238,119,40,234,555,122,246,9,NONE,NONE,NONE,NONE,BLUE
NORTH AMERICA,78,64,246,147,161,11,122,30,350,711,59,131,61,222,53,15,114,200,350,119,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,240,517,64,51,117,114,203,26,555,200,516,62,134,119,43,105,-1,141,5,203,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,85,104,42,119,40,517,141,888,38,555,41,120,112,15,350,107,203,62,147,30,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,266,91,61,360,111,114,120,555,81,78,58,76,246,119,888,122,203,555,84,131,RED,RED,BLUE,RED,RED
NORTH AMERICA,104,113,84,360,526,-1,268,117,163,350,122,80,127,119,32,200,131,38,114,555,RED,BLUE,RED,RED,BLUE
NORTH AMERICA,27,113,39,15,555,266,200,131,114,119,875,62,163,360,32,107,30,246,114,134,BLUE,RED,RED,RED,RED
NORTH AMERICA,240,48,2,30,555,888,103,119,114,203,266,131,517,15,43,200,114,38,203,429,RED,RED,BLUE,RED,RED
NORTH AMERICA,240,131,80,221,555,203,53,246,119,114,150,234,112,895,5,62,107,517,-1,200,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,23,245,236,119,526,429,421,147,246,200,114,48,38,221,235,29,104,157,41,163,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,234,517,54,81,40,28,-1,268,9,29,516,876,238,221,350,29,7,266,163,26,RED,RED,RED,RED,RED
NORTH AMERICA,19,64,517,236,267,84,203,112,39,29,82,5,41,21,117,200,360,122,10,888,RED,BLUE,RED,RED,RED
NORTH AMERICA,133,104,25,221,117,9,15,84,39,29,114,120,157,147,53,29,113,200,163,350,RED,RED,RED,RED,RED
NORTH AMERICA,59,62,127,202,111,350,55,777,15,30,48,163,517,221,22,107,29,35,200,114,RED,RED,RED,RED,RED
NORTH AMERICA,78,35,711,81,235,29,104,350,147,122,246,76,7,119,518,15,62,147,266,107,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,266,200,38,221,22,39,29,157,238,23,58,131,119,82,40,114,53,777,15,147,RED,RED,RED,RED,BLUE
NORTH AMERICA,157,33,84,235,223,67,107,92,119,221,17,28,166,145,111,246,35,203,119,141,RED,BLUE,RED,RED,RED
NORTH AMERICA,98,64,84,89,221,234,80,67,119,38,516,141,45,81,555,55,360,15,122,11,RED,RED,RED,BLUE,RED
NORTH AMERICA,74,81,142,104,78,41,131,-1,62,107,117,127,141,221,23,77,235,119,122,203,RED,BLUE,RED,RED,RED
NORTH AMERICA,23,28,360,222,235,54,202,141,117,203,114,9,91,81,22,18,107,147,54,517,RED,BLUE,BLUE,BLUE,RED
NORTH AMERICA,887,246,8,15,103,17,119,350,117,7,67,131,234,221,235,147,64,54,203,555,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,876,59,54,145,21,11,89,114,777,350,84,203,4,18,154,41,202,163,143,35,RED,RED,RED,RED,RED
NORTH AMERICA,114,234,23,147,101,268,54,24,119,350,777,876,246,81,43,555,24,119,163,9,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,2,76,163,236,267,62,203,7,111,28,122,107,84,81,235,141,555,119,37,24,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,122,104,55,360,555,114,105,120,111,200,240,131,517,202,235,15,238,119,114,203,BLUE,BLUE,RED,RED,RED
NORTH AMERICA,114,35,134,110,235,119,104,41,163,246,268,80,3,157,22,38,429,147,20,555,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,85,120,777,119,117,157,203,-1,350,-1,92,5,517,223,235,107,78,246,30,895,BLUE,RED,NONE,BLUE,BLUE
NORTH AMERICA,166,30,50,202,235,246,240,141,221,517,58,120,18,777,350,28,147,53,114,62,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,103,104,147,81,32,91,50,157,55,38,114,254,8,99,43,517,350,28,429,-1,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,67,517,157,30,21,104,555,54,114,141,126,234,103,221,40,38,50,555,-1,-1,BLUE,RED,RED,RED,RED
NORTH AMERICA,92,120,131,81,43,777,203,122,141,38,41,72,142,21,350,23,111,157,30,80,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,92,131,157,21,111,114,246,119,141,81,78,79,39,236,267,104,429,141,163,114,RED,RED,BLUE,RED,RED
NORTH AMERICA,516,48,7,119,555,22,44,268,41,78,54,234,43,21,497,203,3,235,238,-1,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,887,104,777,30,12,119,67,240,238,163,516,64,517,235,157,246,78,360,119,240,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,79,48,517,895,40,555,17,103,119,238,86,131,20,523,44,202,-1,164,120,-1,BLUE,RED,RED,BLUE,BLUE
NORTH AMERICA,113,203,50,147,53,350,15,895,888,122,14,62,127,119,40,38,114,888,15,555,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,164,131,18,119,111,221,78,203,104,30,103,234,59,236,26,246,350,16,114,141,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,24,78,163,523,888,114,55,122,147,141,74,72,238,429,59,9,157,150,104,887,BLUE,RED,BLUE,RED,BLUE
NORTH AMERICA,68,141,163,29,147,121,517,200,104,-1,122,79,246,157,888,119,45,9,350,221,RED,BLUE,RED,RED,RED
NORTH AMERICA,221,79,246,14,43,119,24,45,163,15,56,9,80,29,267,30,107,24,20,119,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,122,120,99,429,888,114,69,16,523,26,164,876,42,22,497,246,157,-1,350,238,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,24,104,115,29,40,41,119,9,15,238,85,62,91,895,26,23,555,517,888,268,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,24,30,238,523,223,41,7,119,517,555,84,48,85,29,888,429,-1,114,203,86,RED,RED,BLUE,RED,BLUE
NORTH AMERICA,76,238,8,523,412,245,38,114,147,517,92,104,103,223,235,360,157,555,114,429,RED,BLUE,RED,RED,RED
NORTH AMERICA,79,59,517,15,497,157,119,17,104,9,84,62,555,44,147,26,119,268,17,221,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,39,106,517,145,12,268,350,122,24,104,43,48,777,81,555,246,114,35,895,147,RED,RED,BLUE,RED,BLUE
NORTH AMERICA,24,77,221,43,350,114,131,246,157,119,164,120,777,147,22,246,9,429,238,30,RED,BLUE,RED,RED,BLUE
NORTH AMERICA,777,238,7,498,497,107,114,9,-1,119,246,131,104,157,12,221,517,147,122,9,RED,RED,BLUE,RED,RED
NORTH AMERICA,24,245,6,67,350,30,268,54,104,26,92,68,1,429,888,119,134,35,114,163,RED,RED,RED,RED,RED
NORTH AMERICA,887,64,163,81,888,35,-1,53,114,55,23,147,104,201,236,107,268,54,141,555,RED,BLUE,RED,RED,RED
NORTH AMERICA,8,68,234,81,101,35,163,17,432,429,41,20,517,895,888,6,119,15,19,38,RED,RED,BLUE,RED,RED
NORTH AMERICA,114,77,268,222,235,147,-1,203,78,119,2,68,84,15,432,119,35,23,55,9,BLUE,RED,RED,RED,RED
NORTH AMERICA,8,91,26,523,350,246,9,119,17,35,41,44,517,360,37,55,163,86,20,235,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,86,44,50,429,37,92,350,119,157,203,84,48,41,360,497,163,26,246,114,35,RED,RED,RED,RED,BLUE
NORTH AMERICA,114,203,7,147,53,134,30,221,15,107,150,421,127,429,888,35,69,16,8,-1,BLUE,RED,RED,RED,RED
NORTH AMERICA,107,76,163,96,888,22,517,28,55,9,114,234,38,429,117,17,35,777,119,7,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,150,104,69,21,888,22,895,16,246,238,103,234,114,222,497,147,30,203,35,119,RED,BLUE,RED,RED,BLUE
NORTH AMERICA,41,107,711,221,350,80,203,235,55,163,114,64,142,134,78,35,429,53,30,11,BLUE,RED,RED,RED,RED
NORTH AMERICA,157,80,142,50,12,38,24,-1,236,429,122,62,127,360,111,9,517,55,114,77,BLUE,RED,RED,RED,BLUE
NORTH AMERICA,114,20,131,119,497,203,517,147,163,246,875,76,777,81,432,238,23,35,429,555,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,518,104,112,22,888,9,119,17,37,11,150,163,3,429,59,895,114,203,-1,35,BLUE,NONE,NONE,BLUE,BLUE
NORTH AMERICA,429,2,112,147,40,221,9,104,29,203,24,163,3,15,111,142,895,74,35,203,RED,RED,BLUE,RED,RED
NORTH AMERICA,875,245,142,895,26,34,-1,2,15,517,113,5,112,67,40,266,555,119,238,35,RED,RED,RED,RED,RED
NORTH AMERICA,41,234,127,119,26,77,-1,517,147,15,150,163,236,895,40,114,555,35,-1,238,BLUE,BLUE,RED,RED,RED
NORTH AMERICA,24,20,89,18,517,41,147,84,203,119,92,131,157,79,235,62,141,9,35,147,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,80,104,234,202,101,112,-1,429,119,41,164,163,150,221,32,-1,157,35,777,55,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,114,77,55,15,111,74,157,141,777,888,24,163,234,147,89,221,429,35,200,350,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,246,76,4,18,555,35,106,147,122,111,887,107,84,119,32,-1,895,350,77,163,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,266,200,50,81,350,114,166,360,555,107,164,28,238,51,80,104,119,120,111,24,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,86,9,50,119,111,120,-1,517,164,104,114,121,238,147,43,350,141,107,30,24,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,78,33,105,81,432,15,122,238,62,119,23,141,112,429,888,119,203,555,24,350,RED,BLUE,RED,RED,RED
NORTH AMERICA,56,131,91,119,111,120,147,86,107,163,887,234,7,81,888,238,104,246,895,555,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,164,104,105,202,497,119,53,30,92,-1,777,64,711,360,117,24,350,114,119,238,RED,BLUE,RED,BLUE,RED
NORTH AMERICA,518,234,127,15,40,17,203,11,55,119,92,62,105,222,432,114,555,107,104,203,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,150,48,517,498,497,119,114,7,141,53,39,154,38,202,16,54,429,516,200,895,BLUE,RED,RED,RED,RED
NORTH AMERICA,517,104,101,18,555,78,-1,-1,119,163,150,120,105,429,888,131,-1,-1,238,350,RED,RED,RED,BLUE,BLUE
NORTH AMERICA,86,76,157,498,111,119,164,203,238,77,54,9,91,22,497,517,-1,84,131,62,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,240,20,105,202,111,114,17,203,238,555,6,254,134,895,432,80,888,119,78,350,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,84,141,112,157,111,203,163,221,78,8,67,107,268,81,25,54,147,104,777,119,RED,BLUE,RED,RED,RED
NORTH AMERICA,86,62,105,223,235,238,-1,30,164,555,516,234,38,429,16,238,15,78,141,50,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,157,59,105,15,432,203,119,238,24,154,887,25,246,222,266,238,147,203,41,350,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,887,91,105,236,432,238,119,203,92,555,80,62,268,37,15,119,555,141,200,41,RED,RED,BLUE,RED,BLUE
NORTH AMERICA,92,121,105,895,235,104,238,21,58,119,17,154,18,202,40,147,246,104,80,21,RED,BLUE,BLUE,RED,RED
NORTH AMERICA,266,234,517,15,43,238,555,9,141,147,131,711,36,221,235,114,238,91,11,119,RED,BLUE,BLUE,RED,RED
NORTH AMERICA,41,200,79,115,16,202,147,23,163,92,150,33,238,236,22,104,350,15,141,114,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,24,102,136,22,26,-1,7,266,15,203,14,91,105,523,432,114,555,-1,238,104,RED,RED,RED,RED,BLUE
NORTH AMERICA,86,141,517,74,26,15,203,119,164,777,516,234,38,81,32,114,238,40,119,120,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,166,64,3,145,25,9,350,62,104,24,36,254,84,22,518,163,234,887,119,350,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,240,163,84,67,555,119,114,147,350,41,56,121,61,81,43,86,9,15,221,119,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,78,131,157,236,267,92,114,119,62,112,777,104,518,50,40,38,23,555,114,240,BLUE,BLUE,RED,BLUE,RED
NORTH AMERICA,114,101,51,59,126,90,122,895,53,11,92,238,76,432,157,236,200,25,360,78,BLUE,NONE,NONE,RED,RED
NORTH AMERICA,5,203,3,412,360,200,11,55,25,235,32,62,145,79,157,114,-1,7,51,28,RED,BLUE,RED,BLUE,BLUE
NORTH AMERICA,266,254,34,555,32,200,-1,105,163,150,17,254,103,202,235,42,80,84,54,40,RED,BLUE,BLUE,BLUE,RED
NORTH AMERICA,266,427,517,15,53,350,203,157,-1,62,777,104,134,360,12,7,41,25,200,119,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,266,104,429,134,59,120,523,24,350,200,82,64,246,235,223,26,141,7,517,85,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,67,33,3,147,43,555,350,141,24,40,23,5,7,222,53,-1,711,15,24,350,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,777,200,105,29,412,421,350,888,67,24,875,78,7,221,53,62,119,114,203,104,RED,BLUE,RED,RED,RED
NORTH AMERICA,8,78,134,4,350,203,360,163,55,122,68,141,131,202,235,111,266,15,114,517,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,266,104,517,360,117,888,163,203,350,119,111,234,22,134,122,876,203,15,114,238,RED,RED,RED,RED,RED
NORTH AMERICA,107,99,106,202,350,9,203,119,122,15,74,64,7,429,888,200,711,163,147,111,BLUE,RED,RED,RED,RED
NORTH AMERICA,887,203,55,236,147,166,350,107,84,157,24,200,61,15,53,350,62,154,246,-1,RED,BLUE,RED,BLUE,BLUE
NORTH AMERICA,164,200,517,15,117,67,24,119,888,147,98,141,19,81,43,895,67,50,350,24,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,164,78,3,119,40,62,246,23,163,350,777,106,19,22,147,111,350,24,203,50,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,516,141,42,221,40,38,246,350,203,114,164,106,142,119,267,203,555,62,24,888,RED,RED,RED,BLUE,RED
NORTH AMERICA,17,2,157,517,40,895,429,246,523,119,113,76,99,18,875,147,114,107,555,103,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,240,245,58,15,117,246,104,114,157,119,113,154,39,29,350,111,114,163,67,235,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,92,163,777,110,235,9,38,200,16,26,24,78,112,29,555,268,120,429,30,104,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,86,131,157,147,53,141,114,164,555,163,67,121,7,134,16,-1,38,15,119,24,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,92,111,15,7,78,76,246,55,203,114,223,2,517,147,22,38,134,350,240,-1,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,240,246,136,523,111,350,7,114,107,888,166,91,103,81,22,38,53,555,104,114,BLUE,RED,RED,RED,RED
NORTH AMERICA,223,59,7,16,523,888,163,37,62,-1,777,5,711,29,40,147,120,234,38,114,BLUE,RED,RED,RED,RED
NORTH AMERICA,164,141,69,15,432,235,28,9,17,119,23,62,517,145,555,107,91,163,-1,114,RED,RED,RED,RED,RED
NORTH AMERICA,516,20,163,29,555,203,235,78,104,238,887,64,517,37,236,238,15,104,38,122,RED,RED,BLUE,RED,RED
NORTH AMERICA,164,131,112,119,37,113,24,203,104,245,114,35,517,360,89,104,234,62,141,157,RED,RED,BLUE,RED,RED
NORTH AMERICA,266,238,7,81,43,777,203,221,114,157,85,111,86,119,80,164,157,-1,-1,44,RED,BLUE,BLUE,RED,RED
NORTH AMERICA,113,245,777,81,432,555,17,-1,107,7,79,104,157,221,350,24,7,246,111,131,RED,RED,RED,RED,RED
NORTH AMERICA,517,120,103,202,26,53,119,-1,24,15,150,245,157,30,37,221,17,7,44,64,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,122,121,103,30,235,111,44,38,64,41,113,78,157,147,37,-1,17,119,9,15,RED,BLUE,RED,RED,RED
NORTH AMERICA,150,48,268,15,43,141,103,555,432,203,266,20,134,236,350,120,104,17,26,895,RED,RED,NONE,RED,RED
NORTH AMERICA,516,876,238,81,16,107,17,895,555,141,268,25,266,119,43,350,38,62,-1,37,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,24,50,234,147,12,23,104,-1,-1,28,86,203,127,429,32,11,517,119,895,246,RED,RED,BLUE,RED,RED
NORTH AMERICA,48,11,246,15,111,62,119,350,114,238,23,106,517,30,223,24,895,141,-1,147,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,24,245,161,119,111,221,203,103,40,62,80,121,163,81,37,895,15,55,107,114,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,887,104,777,202,22,555,30,203,107,92,429,238,517,110,43,62,114,119,164,246,RED,BLUE,BLUE,RED,BLUE
NORTH AMERICA,164,234,517,147,555,30,11,107,92,7,84,62,103,221,32,203,107,163,9,114,BLUE,BLUE,BLUE,NONE,BLUE
NORTH AMERICA,92,62,268,147,555,114,350,107,203,131,58,104,245,222,888,517,119,-1,11,7,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,240,104,86,147,43,203,157,268,53,114,266,28,246,202,50,203,114,22,7,350,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,85,104,7,81,43,119,11,429,421,20,126,30,58,15,555,78,888,55,350,114,RED,RED,RED,RED,RED
NORTH AMERICA,887,141,777,119,267,421,888,26,107,203,84,106,15,7,223,20,92,114,888,895,BLUE,RED,RED,BLUE,BLUE
NORTH AMERICA,887,11,238,74,111,1,15,888,92,895,429,20,245,236,267,203,91,119,163,114,RED,RED,RED,RED,RED
NORTH AMERICA,429,163,711,21,111,114,40,555,-1,221,67,20,7,222,12,119,268,141,246,-1,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,86,203,55,119,12,141,555,238,41,122,84,78,103,15,412,895,59,163,11,7,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,245,238,117,14,51,200,50,141,350,895,122,119,25,121,55,895,235,223,48,887,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,122,29,84,48,16,711,119,34,114,236,104,221,37,80,517,22,895,119,876,34,BLUE,RED,NONE,BLUE,RED
NORTH AMERICA,157,76,777,15,16,246,103,98,9,53,429,39,141,84,888,200,75,555,104,119,RED,RED,RED,RED,RED
NORTH AMERICA,516,80,134,22,9,84,23,498,200,895,75,131,157,221,40,895,203,350,38,17,BLUE,RED,NONE,BLUE,RED
NORTH AMERICA,78,59,103,15,526,122,238,-1,25,119,74,245,84,895,40,22,17,104,119,200,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,10,421,134,360,53,83,-1,141,429,117,114,131,84,145,40,22,200,119,104,17,RED,NONE,NONE,NONE,RED
NORTH AMERICA,79,104,1,221,43,107,141,119,245,114,24,234,517,147,22,37,-1,114,203,55,RED,RED,BLUE,RED,RED
NORTH AMERICA,240,141,163,74,235,11,122,20,119,555,81,59,68,516,43,895,-1,350,104,41,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,240,120,517,21,37,429,122,203,157,62,79,20,58,81,432,7,350,11,53,29,RED,RED,RED,RED,RED
NORTH AMERICA,79,20,58,119,888,81,221,141,55,29,68,11,26,21,74,350,62,876,246,200,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,126,104,517,29,888,41,516,235,350,203,266,245,238,236,267,157,11,39,114,350,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,15,62,268,54,26,7,20,555,22,240,78,120,85,119,888,9,20,114,7,104,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,240,121,79,523,254,154,9,888,114,92,85,104,7,15,26,555,35,9,92,20,RED,BLUE,BLUE,RED,RED
NORTH AMERICA,86,203,154,236,37,164,20,15,29,350,92,59,112,21,267,20,28,141,114,104,BLUE,RED,RED,RED,RED
NORTH AMERICA,62,64,38,81,147,50,30,350,246,8,78,104,517,15,555,20,122,246,119,120,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,86,68,266,39,235,119,9,147,104,203,78,62,163,15,37,55,20,114,119,84,BLUE,BLUE,RED,BLUE,RED
NORTH AMERICA,24,120,268,43,235,-1,55,15,103,555,84,163,104,221,254,141,777,55,157,131,RED,BLUE,RED,BLUE,BLUE
NORTH AMERICA,56,78,268,429,888,48,203,86,131,-1,80,104,79,222,16,9,41,114,350,120,BLUE,BLUE,RED,BLUE,BLUE
NORTH AMERICA,164,104,517,18,147,24,111,9,350,777,86,131,157,497,221,350,-1,78,200,50,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,17,104,50,15,888,142,119,777,141,9,14,245,131,203,40,200,-1,114,517,555,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,164,64,268,15,40,157,38,92,24,147,8,238,104,518,16,111,119,20,266,28,RED,RED,BLUE,RED,RED
NORTH AMERICA,24,64,517,81,888,30,163,246,9,78,876,104,120,429,113,166,-1,350,203,7,BLUE,RED,RED,RED,BLUE
NORTH AMERICA,85,104,7,429,12,895,350,78,221,122,114,127,120,15,432,84,62,203,41,20,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,240,121,99,895,22,246,429,157,114,-1,236,104,142,119,53,60,254,238,555,15,RED,BLUE,RED,BLUE,BLUE
NORTH AMERICA,777,62,517,81,60,246,9,7,432,555,104,238,142,895,53,17,15,107,350,245,BLUE,BLUE,BLUE,BLUE,RED
NORTH AMERICA,432,104,7,429,555,9,114,238,-1,107,91,62,3,81,235,15,119,20,103,39,BLUE,BLUE,BLUE,RED,BLUE
NORTH AMERICA,122,112,104,15,497,24,20,120,77,523,240,48,101,21,555,350,114,203,888,246,RED,RED,BLUE,RED,BLUE
NORTH AMERICA,432,62,517,202,147,39,15,9,20,164,266,91,136,523,43,104,119,17,-1,7,BLUE,BLUE,RED,RED,BLUE
NORTH AMERICA,102,104,711,15,350,23,26,20,9,-1,876,421,39,147,235,888,119,17,-1,9,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,6,104,38,523,60,150,30,20,119,163,268,78,517,21,43,157,888,240,39,26,BLUE,RED,RED,RED,RED
NORTH AMERICA,777,104,517,15,16,62,-1,41,20,119,164,78,7,429,888,-1,203,166,120,114,RED,RED,BLUE,BLUE,RED
NORTH AMERICA,114,76,104,15,117,119,86,246,200,235,27,238,42,81,147,350,28,55,41,-1,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,78,254,84,29,497,104,15,203,114,200,24,5,112,221,235,517,-1,55,119,555,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,24,62,122,15,40,-1,22,895,119,164,234,78,268,235,39,104,114,86,203,22,RED,BLUE,BLUE,RED,RED
NORTH AMERICA,8,120,62,110,888,-1,200,203,78,246,114,104,517,157,526,895,-1,246,-1,41,BLUE,BLUE,RED,RED,RED
NORTH AMERICA,114,421,131,360,113,30,517,246,350,24,58,86,142,15,432,777,119,895,164,-1,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,516,76,360,157,555,888,29,203,107,119,777,421,50,30,497,119,24,246,-1,-1,BLUE,RED,BLUE,RED,BLUE
NORTH AMERICA,92,555,68,119,48,166,421,114,-1,30,24,113,55,15,43,17,157,246,777,203,BLUE,BLUE,RED,RED,RED
NORTH AMERICA,266,76,517,429,37,268,163,92,120,27,104,64,15,142,78,-1,27,157,119,7,RED,BLUE,RED,RED,RED
NORTH AMERICA,43,203,50,18,53,27,15,114,7,147,8,59,163,429,3,9,246,-1,777,38,BLUE,RED,BLUE,BLUE,BLUE
NORTH AMERICA,266,200,777,30,9,246,141,41,81,107,8,131,91,523,555,-1,34,102,350,29,BLUE,RED,BLUE,RED,BLUE
NORTH AMERICA,58,246,127,145,59,517,24,112,350,157,50,238,26,895,22,555,266,147,104,350,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,58,28,517,523,888,86,55,104,203,16,114,234,34,119,101,246,895,350,92,38,RED,RED,BLUE,BLUE,BLUE
NORTH AMERICA,875,76,777,157,254,24,37,92,163,119,114,30,246,45,555,7,67,141,350,15,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,240,78,136,15,43,113,120,119,114,7,150,9,92,523,555,350,107,246,888,131,RED,RED,BLUE,RED,BLUE
NORTH AMERICA,92,203,13,147,43,517,163,11,429,246,84,64,4,15,80,23,131,28,8,350,BLUE,RED,BLUE,RED,RED
NORTH AMERICA,266,45,121,360,526,53,28,104,114,221,68,245,246,429,555,122,203,350,38,-1,RED,RED,RED,RED,RED
NORTH AMERICA,92,234,246,30,555,23,28,350,119,163,68,54,238,21,80,15,517,147,55,-1,BLUE,BLUE,RED,RED,BLUE
NORTH AMERICA,64,76,3,81,555,28,147,163,350,107,98,78,112,236,267,234,55,40,119,11,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,41,91,68,221,888,-1,107,350,141,163,150,64,517,429,111,119,69,147,38,203,RED,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,85,203,84,81,26,41,147,141,777,157,24,64,517,15,22,221,350,38,69,429,RED,RED,RED,RED,RED
NORTH AMERICA,54,104,142,81,201,120,350,157,107,200,24,234,711,29,555,119,350,41,3,200,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,240,234,84,21,432,157,429,895,114,246,23,64,50,119,888,350,777,157,11,203,RED,RED,BLUE,RED,RED
NORTH AMERICA,887,104,200,222,223,41,11,121,147,9,24,141,1,145,555,221,134,114,350,78,RED,BLUE,RED,BLUE,RED
NORTH AMERICA,777,79,157,15,555,92,517,238,350,77,234,163,54,119,35,203,53,221,23,166,BLUE,RED,BLUE,BLUE,RED
NORTH AMERICA,200,107,517,15,497,147,235,77,895,24,23,154,777,429,888,40,516,119,246,350,RED,RED,BLUE,RED,RED
NORTH AMERICA,516,106,91,145,555,350,114,238,32,234,23,104,517,81,43,268,-1,895,-1,107,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,68,9,246,15,555,876,38,147,350,77,518,163,164,235,22,16,24,2,38,200,BLUE,BLUE,BLUE,BLUE,BLUE
NORTH AMERICA,16,106,268,81,89,221,122,203,200,74,875,154,163,235,157,20,350,53,55,114,BLUE,BLUE,RED,RED,RED
